PMID,Journal,doi,doi_url,publisher_guess,year
12348197,Anthropol Archeol Eurasia,10.2753/aae1061-1959340113,https://www.tandfonline.com/doi/full/10.2753/AAE1061-1959340113,Taylor & Francis,1995
12348197,Anthropol Archeol Eurasia,10.2753/aae1061-1959340113,https://www.tandfonline.com/doi/full/10.2753/AAE1061-1959340113,Taylor & Francis,1995
38390370,Career Dev Q,10.1002/cdq.12336,https://onlinelibrary.wiley.com/doi/10.1002/cdq.12336,Wiley,2023
38390370,Career Dev Q,10.1002/cdq.12336,https://onlinelibrary.wiley.com/doi/10.1002/cdq.12336,Wiley,2023
12344925,Career Dev Q,10.1002/j.2161-0045.1992.tb00329.x,https://onlinelibrary.wiley.com/doi/10.1002/j.2161-0045.1992.tb00329.x,Wiley,1992
30760945,Int J Psychol Relig,10.1080/10508619.2017.1378973,https://www.tandfonline.com/doi/full/10.1080/10508619.2017.1378973,Taylor & Francis,2017
30760945,Int J Psychol Relig,10.1080/10508619.2017.1378973,https://www.tandfonline.com/doi/full/10.1080/10508619.2017.1378973,Taylor & Francis,2017
28546736,Int J Psychol Relig,10.1080/10508619.2013.828993,https://www.tandfonline.com/doi/abs/10.1080/10508619.2013.828993,Taylor & Francis,2014
12278128,J Volunt Action Res,10.1177/089976407500400304,https://journals.sagepub.com/doi/10.1177/089976407500400304,SAGE Publications,1975
12278128,J Volunt Action Res,10.1177/089976407500400304,https://journals.sagepub.com/doi/10.1177/089976407500400304,SAGE Publications,1975
12278128,J Volunt Action Res,10.1177/089976407500400304,https://journals.sagepub.com/doi/10.1177/089976407500400304,SAGE Publications,1975
12322384,Can Soc Work Rev,,,,1994
12322384,Can Soc Work Rev,,,,1994
12322384,Can Soc Work Rev,,,,1994
12338297,Concern (Anaheim),,,,1981
12338297,Concern (Anaheim),,,,1981
12278541,Concern (Anaheim),,,,1980
12346853,J Multicult Soc Work,10.1300/J285v03n03_06,https://www.tandfonline.com/doi/abs/10.1300/J285v03n03_06,Taylor & Francis,1994
12346853,J Multicult Soc Work,10.1300/J285v03n03_06,https://www.tandfonline.com/doi/abs/10.1300/J285v03n03_06,Taylor & Francis,1994
12346853,J Multicult Soc Work,10.1300/J285v03n03_06,https://www.tandfonline.com/doi/abs/10.1300/J285v03n03_06,Taylor & Francis,1994
12296252,Front Lines,,,,2000
12296252,Front Lines,,,,2000
12296252,Front Lines,,,,2000
12349810,Asia Pac POPIN Bull,,,,1999
12349810,Asia Pac POPIN Bull,,,,1999
12291690,Asia Pac POPIN Bull,,,,1996
28163365,J Multicult Couns Devel,10.1002/jmcd.12052,https://onlinelibrary.wiley.com/doi/10.1002/jmcd.12052,Wiley,2016
28163365,J Multicult Couns Devel,10.1002/jmcd.12052,https://onlinelibrary.wiley.com/doi/10.1002/jmcd.12052,Wiley,2016
28163365,J Multicult Couns Devel,10.1002/jmcd.12052,https://onlinelibrary.wiley.com/doi/10.1002/jmcd.12052,Wiley,2016
12337511,Epitheor Koin Ereun,10.12681/grsr.165,https://ejournals.epublishing.ekt.gr/index.php/ekke/article/view/6825,Unknown,1979
12337511,Epitheor Koin Ereun,10.12681/grsr.165,https://ejournals.epublishing.ekt.gr/index.php/ekke/article/view/6825,Unknown,1979
12312149,Epitheor Koin Ereun,10.12681/grsr.167,https://ejournals.epublishing.ekt.gr/index.php/ekke/article/view/6827,Unknown,1979
12349289,Safe Mother,,,,1999
12349289,Safe Mother,,,,1999
12347816,Safe Mother,,,,1996
38130391,Glob Environ Change,10.1016/j.gloenvcha.2023.102765,https://linkinghub.elsevier.com/retrieve/pii/S0959378023001310,ScienceDirect,2023
38130391,Glob Environ Change,10.1016/j.gloenvcha.2023.102765,https://linkinghub.elsevier.com/retrieve/pii/S0959378023001310,ScienceDirect,2023
28149003,Glob Environ Change,10.1016/j.gloenvcha.2014.07.003,https://linkinghub.elsevier.com/retrieve/pii/S0959378014001290,ScienceDirect,2014
37456554,Discourse Process,10.1080/0163853x.2023.2185408,https://www.tandfonline.com/doi/full/10.1080/0163853X.2023.2185408,Taylor & Francis,2023
37456554,Discourse Process,10.1080/0163853x.2023.2185408,https://www.tandfonline.com/doi/full/10.1080/0163853X.2023.2185408,Taylor & Francis,2023
31097846,Discourse Process,10.1080/0163853X.2016.1240742,https://www.tandfonline.com/doi/full/10.1080/0163853X.2016.1240742,Taylor & Francis,2018
12317332,J Egypt Soc Obstet Gynecol,,,,1991
12317332,J Egypt Soc Obstet Gynecol,,,,1991
12279356,J Egypt Soc Obstet Gynecol,,,,1981
12313650,Cad Pesqui,,,,1983
12313650,Cad Pesqui,,,,1983
12313650,Cad Pesqui,,,,1983
23226923,Gend Educ,10.1080/09540253.2012.712097,https://www.tandfonline.com/doi/full/10.1080/09540253.2012.712097,Taylor & Francis,2012
23226923,Gend Educ,10.1080/09540253.2012.712097,https://www.tandfonline.com/doi/full/10.1080/09540253.2012.712097,Taylor & Francis,2012
23226923,Gend Educ,10.1080/09540253.2012.712097,https://www.tandfonline.com/doi/full/10.1080/09540253.2012.712097,Taylor & Francis,2012
12312833,Lett Ford Found,,,,1984
12312833,Lett Ford Found,,,,1984
12312833,Lett Ford Found,,,,1984
12345909,Planej Agora,,,,1994
12345909,Planej Agora,,,,1994
12345909,Planej Agora,,,,1994
12311569,Med Hoje,,,,1978
12311569,Med Hoje,,,,1978
12311569,Med Hoje,,,,1978
12292971,J Community Dev Soc,10.1080/15575339709489799,https://www.tandfonline.com/doi/abs/10.1080/15575339709489799,Taylor & Francis,1997
12292971,J Community Dev Soc,10.1080/15575339709489799,https://www.tandfonline.com/doi/abs/10.1080/15575339709489799,Taylor & Francis,1997
12320761,J Community Dev Soc,10.1080/15575339509489857,https://www.tandfonline.com/doi/abs/10.1080/15575339509489857,Taylor & Francis,1995
38863806,J Appl Stat,10.1080/02664763.2023.2212332,https://www.tandfonline.com/doi/full/10.1080/02664763.2023.2212332,Taylor & Francis,2024
38863806,J Appl Stat,10.1080/02664763.2023.2212332,https://www.tandfonline.com/doi/full/10.1080/02664763.2023.2212332,Taylor & Francis,2024
36213771,J Appl Stat,10.1080/02664763.2022.2044018,https://www.tandfonline.com/doi/full/10.1080/02664763.2022.2044018,Taylor & Francis,2022
12259651,IRCS Med Sci Cardiovasc Syst,,,,1976
12259651,IRCS Med Sci Cardiovasc Syst,,,,1976
12259650,IRCS Med Sci Cardiovasc Syst,,,,1976
12293001,Popline,,,,1997
12293001,Popline,,,,1997
12285240,Popline,,,,1992
12279226,UNICEF News,,,,1981
12279226,UNICEF News,,,,1981
12336781,UNICEF News,,,,1979
38846779,Ecol Modell,10.1016/j.ecolmodel.2024.110635,https://linkinghub.elsevier.com/retrieve/pii/S0304380024000243,ScienceDirect,2024
38846779,Ecol Modell,10.1016/j.ecolmodel.2024.110635,https://linkinghub.elsevier.com/retrieve/pii/S0304380024000243,ScienceDirect,2024
37396396,Ecol Modell,10.1016/j.ecolmodel.2023.110374,https://linkinghub.elsevier.com/retrieve/pii/S0304380023001059,ScienceDirect,2023
12349553,Chain Drug Rev,,,,1997
12349553,Chain Drug Rev,,,,1997
12349553,Chain Drug Rev,,,,1997
31579285,J Environ Educ,10.3200/JOEE.35.2.3-15,https://www.tandfonline.com/doi/abs/10.3200/JOEE.35.2.3-15,Taylor & Francis,2004
31579285,J Environ Educ,10.3200/JOEE.35.2.3-15,https://www.tandfonline.com/doi/abs/10.3200/JOEE.35.2.3-15,Taylor & Francis,2004
12278830,J Environ Educ,10.1080/00958964.1981.9942637,https://www.tandfonline.com/doi/abs/10.1080/00958964.1981.9942637,Taylor & Francis,1981
20661467,Sociol Sport J,10.1123/ssj.26.2.335,https://journals.humankinetics.com/view/journals/ssj/26/2/article-p335.xml,Unknown,2009
20661467,Sociol Sport J,10.1123/ssj.26.2.335,https://journals.humankinetics.com/view/journals/ssj/26/2/article-p335.xml,Unknown,2009
20661467,Sociol Sport J,10.1123/ssj.26.2.335,https://journals.humankinetics.com/view/journals/ssj/26/2/article-p335.xml,Unknown,2009
12282832,Mens Reprod Health,,,,1989
12282832,Mens Reprod Health,,,,1989
12315373,Mens Reprod Health,,,,1988
12266634,Ob/Gyn World,,,,1984
12266634,Ob/Gyn World,,,,1984
12266634,Ob/Gyn World,,,,1984
38603445,Sch Psychol Int,10.1177/01430343231151591,https://journals.sagepub.com/doi/10.1177/01430343231151591,SAGE Publications,2023
38603445,Sch Psychol Int,10.1177/01430343231151591,https://journals.sagepub.com/doi/10.1177/01430343231151591,SAGE Publications,2023
30886447,Sch Psychol Int,10.1177/0143034318786536,https://journals.sagepub.com/doi/10.1177/0143034318786536,SAGE Publications,2018
12345686,Fam Life Educ,,,,1994
12345686,Fam Life Educ,,,,1994
12345686,Fam Life Educ,,,,1994
12313550,Coevol Q,,,,1981
12313550,Coevol Q,,,,1981
12313550,Coevol Q,,,,1981
12282906,Action Child,,,,1987
12282906,Action Child,,,,1987
12282906,Action Child,,,,1987
36713085,Int Migr,10.1111/imig.13070,https://onlinelibrary.wiley.com/doi/10.1111/imig.13070,Wiley,2022
36713085,Int Migr,10.1111/imig.13070,https://onlinelibrary.wiley.com/doi/10.1111/imig.13070,Wiley,2022
24899733,Int Migr,10.1111/j.1468-2435.2011.00711.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1468-2435.2011.00711.x,Wiley,2012
12335966,Ind Week,,,,1974
12335966,Ind Week,,,,1974
12335966,Ind Week,,,,1974
12348830,Popul Headl,,,,1998
12348830,Popul Headl,,,,1998
12292471,Popul Headl,,,,1997
12280607,Soc Sci New Lett,,,,1985
12280607,Soc Sci New Lett,,,,1985
12280606,Soc Sci New Lett,,,,1985
12339754,Birth Psychol Bull,,,,1983
12339754,Birth Psychol Bull,,,,1983
12339754,Birth Psychol Bull,,,,1983
38603446,Simulation,10.1177/00375497221135214,https://journals.sagepub.com/doi/10.1177/00375497221135214,SAGE Publications,2023
38603446,Simulation,10.1177/00375497221135214,https://journals.sagepub.com/doi/10.1177/00375497221135214,SAGE Publications,2023
18698381,Simulation,10.1177/003754979907300403,https://journals.sagepub.com/doi/10.1177/003754979907300403,SAGE Publications,1999
12292103,Refug Rep,,,,1991
12292103,Refug Rep,,,,1991
12292103,Refug Rep,,,,1991
12286556,Environ Aciton,,,,1991
12286556,Environ Aciton,,,,1991
12286556,Environ Aciton,,,,1991
12266375,Popul Environ Psychol Newsl,,,,1980
12266375,Popul Environ Psychol Newsl,,,,1980
12266375,Popul Environ Psychol Newsl,,,,1980
12291720,Grassroots Dev,,,,1996
12291720,Grassroots Dev,,,,1996
12286184,Grassroots Dev,,,,1992
12343426,Soc Mark Forum,,,,1989
12343426,Soc Mark Forum,,,,1989
12266328,Soc Mark Forum,,,,1984
38603403,Teach Sociol,10.1177/15248380221120857,https://journals.sagepub.com/doi/10.1177/15248380221120857,SAGE Publications,2022
38603403,Teach Sociol,10.1177/15248380221120857,https://journals.sagepub.com/doi/10.1177/15248380221120857,SAGE Publications,2022
34253937,Teach Sociol,10.1177/0092055X18793493,https://journals.sagepub.com/doi/10.1177/0092055X18793493,SAGE Publications,2019
12349730,JOICFP News,,,,2000
12349730,JOICFP News,,,,2000
12295537,JOICFP News,,,,1999
12268886,Fpop Bull,,,,1987
12268886,Fpop Bull,,,,1987
12333659,Fpop Bull,,,,1973
12343984,J Rural Dev,,,,1991
12343984,J Rural Dev,,,,1991
12280260,J Rural Dev,,,,1983
21213903,Soc Stud,,,,1974
21213903,Soc Stud,,,,1974
21213902,Soc Stud,10.1080/00220973.1942.11019100,https://www.tandfonline.com/doi/abs/10.1080/00220973.1942.11019100,Taylor & Francis,1971
12340004,Sociol Work Occup,10.1177/073088848100800101,https://journals.sagepub.com/doi/10.1177/073088848100800101,SAGE Publications,1981
12340004,Sociol Work Occup,10.1177/073088848100800101,https://journals.sagepub.com/doi/10.1177/073088848100800101,SAGE Publications,1981
12340004,Sociol Work Occup,10.1177/073088848100800101,https://journals.sagepub.com/doi/10.1177/073088848100800101,SAGE Publications,1981
12279995,DGHS Chron,,,,1985
12279995,DGHS Chron,,,,1985
12335602,DGHS Chron,,,,1978
38223784,Manage Sci,10.1287/mnsc.2023.01831,https://pubsonline.informs.org/doi/10.1287/mnsc.2023.01831,Unknown,2023
38223784,Manage Sci,10.1287/mnsc.2023.01831,https://pubsonline.informs.org/doi/10.1287/mnsc.2023.01831,Unknown,2023
33033417,Manage Sci,10.1287/mnsc.2017.2900,https://pubsonline.informs.org/doi/10.1287/mnsc.2017.2900,Unknown,2018
12349775,Glimpse,,,,2000
12349775,Glimpse,,,,2000
12291500,Glimpse,,,,1996
12282031,IPPA Newsl,,,,1988
12282031,IPPA Newsl,,,,1988
12282031,IPPA Newsl,,,,1988
37051116,Telecomm Policy,10.1016/j.telpol.2023.102522,https://linkinghub.elsevier.com/retrieve/pii/S0308596123000332,ScienceDirect,2023
37051116,Telecomm Policy,10.1016/j.telpol.2023.102522,https://linkinghub.elsevier.com/retrieve/pii/S0308596123000332,ScienceDirect,2023
35437338,Telecomm Policy,10.1016/j.telpol.2022.102353,https://linkinghub.elsevier.com/retrieve/pii/S0308596122000556,ScienceDirect,2022
12338364,Data User News,,,,1981
12338364,Data User News,,,,1981
12338364,Data User News,,,,1981
36247834,Am Educ Res J,10.3102/00028312211062613,https://journals.sagepub.com/doi/10.3102/00028312211062613,SAGE Publications,2022
36247834,Am Educ Res J,10.3102/00028312211062613,https://journals.sagepub.com/doi/10.3102/00028312211062613,SAGE Publications,2022
26336320,Am Educ Res J,10.3102/0002831210384838,https://journals.sagepub.com/doi/10.3102/0002831210384838,SAGE Publications,2011
12349671,Health Millions,,,,2000
12349671,Health Millions,,,,2000
12295399,Health Millions,,,,1999
12319225,Migration,,,,1994
12319225,Migration,,,,1994
12338790,Migration,,,,1979
12264999,Stat Report,,,,1981
12264999,Stat Report,,,,1981
12229771,Stat Report,,,,1977
12266185,Diarrhoea Dialogue,,,,1984
12266185,Diarrhoea Dialogue,,,,1984
12268037,Diarrhoea Dialogue,,,,1984
12313539,Res Sociol Educ Social,,,,1982
12313539,Res Sociol Educ Social,,,,1982
12313539,Res Sociol Educ Social,,,,1982
12261342,Popul Data Inf Serv,,,,1978
12261342,Popul Data Inf Serv,,,,1978
12261322,Popul Data Inf Serv,,,,1978
37359443,J Comp Econ,10.1016/j.jce.2023.02.005,https://linkinghub.elsevier.com/retrieve/pii/S0147596723000203,ScienceDirect,2023
37359443,J Comp Econ,10.1016/j.jce.2023.02.005,https://linkinghub.elsevier.com/retrieve/pii/S0147596723000203,ScienceDirect,2023
20419074,J Comp Econ,10.1016/j.jce.2009.11.002,https://linkinghub.elsevier.com/retrieve/pii/S0147596709000869,ScienceDirect,2010
12285155,Labour Soc,,,,1991
12285155,Labour Soc,,,,1991
12262648,Labour Soc,,,,1978
30636836,Notas Poblacion,,,,2017
30636836,Notas Poblacion,,,,2017
12286911,Notas Poblacion,,,,1993
12310356,Pro Fam Inf,,,,1980
12310356,Pro Fam Inf,,,,1980
12310356,Pro Fam Inf,,,,1980
12349170,J Dev Areas,,,,1998
12349170,J Dev Areas,,,,1998
12286540,J Dev Areas,,,,1989
12281623,New Int,,,,1988
12281623,New Int,,,,1988
12340218,New Int,,,,1974
12315734,Tiers Monde (1960),,,,1988
12315734,Tiers Monde (1960),,,,1988
12280371,Tiers Monde (1960),,,,1985
37360793,Stud Comp Int Dev,10.1007/s12116-023-09394-z,https://link.springer.com/article/10.1007/s12116-023-09394-z,Springer,2023
37360793,Stud Comp Int Dev,10.1007/s12116-023-09394-z,https://link.springer.com/article/10.1007/s12116-023-09394-z,Springer,2023
12267375,Stud Comp Int Dev,10.1007/BF02718318,https://link.springer.com/article/10.1007/BF02718318,Springer,1985
12294462,Yojana,,,,1998
12294462,Yojana,,,,1998
12269216,Yojana,,,,1987
12296037,Cambridge J Econ,10.1093/cje/23.5.623,https://academic.oup.com/crawlprevention/governor?content=%2fcje%2farticle-lookup%2fdoi%2f10.1093%2fcje%2f23.5.623,Oxford University Press,1999
12296037,Cambridge J Econ,10.1093/cje/23.5.623,https://academic.oup.com/crawlprevention/governor?content=%2fcje%2farticle-lookup%2fdoi%2f10.1093%2fcje%2f23.5.623,Oxford University Press,1999
12266590,Cambridge J Econ,10.1093/cje/7.3-4.363,https://academic.oup.com/crawlprevention/governor?content=%2fcje%2farticle%2f7%2f3-4%2f363%2f1686713%2fIndian-women-wellbeing-and-survival,Oxford University Press,1983
12335420,Future,,,,1978
12335420,Future,,,,1978
12335420,Future,,,,1978
12286888,Dev Dialogue,,,,1992
12286888,Dev Dialogue,,,,1992
12279568,Dev Dialogue,,,,1982
12346544,Bangladesh Dev Stud,,,,1996
12346544,Bangladesh Dev Stud,,,,1996
12347981,Bangladesh Dev Stud,,,,1994
12264468,Bol Mens Estad DANE,,,,1981
12264468,Bol Mens Estad DANE,,,,1981
12311213,Bol Mens Estad DANE,,,,1977
12348711,ZPG Report,,,,1998
12348711,ZPG Report,,,,1998
12322115,ZPG Report,,,,1999
12278130,Improv Hum Performance Q,,,,1978
12278130,Improv Hum Performance Q,,,,1978
12278130,Improv Hum Performance Q,,,,1978
12311302,CPC Res Rev,,,,1981
12311302,CPC Res Rev,,,,1981
12311302,CPC Res Rev,,,,1981
38524866,Int J Remote Sens,10.1080/01431161.2023.2192879,https://www.tandfonline.com/doi/full/10.1080/01431161.2023.2192879,Taylor & Francis,2023
38524866,Int J Remote Sens,10.1080/01431161.2023.2192879,https://www.tandfonline.com/doi/full/10.1080/01431161.2023.2192879,Taylor & Francis,2023
35769209,Int J Remote Sens,10.1080/01431161.2022.2030069,https://www.tandfonline.com/doi/full/10.1080/01431161.2022.2030069,Taylor & Francis,2022
12261374,Netw Int Fertil Res Program,,,,1979
12261374,Netw Int Fertil Res Program,,,,1979
12261372,Netw Int Fertil Res Program,,,,1979
12265919,Pediatr Alert,,,,1981
12265919,Pediatr Alert,,,,1981
12265919,Pediatr Alert,,,,1981
12341323,Rev Stat,,,,1987
12341323,Rev Stat,,,,1987
12341322,Rev Stat,,,,1987
12312188,Pol Ecol Stud,,,,1981
12312188,Pol Ecol Stud,,,,1981
12312188,Pol Ecol Stud,,,,1981
12286689,Fam Dev,,,,1993
12286689,Fam Dev,,,,1993
12309926,Fam Dev,,,,1977
12263776,Cienc Desarro,,,,1979
12263776,Cienc Desarro,,,,1979
12263776,Cienc Desarro,,,,1979
12266990,Mazingira,,,,1985
12266990,Mazingira,,,,1985
12264198,Mazingira,,,,1982
38845841,South Econ J,10.1002/soej.12614,https://onlinelibrary.wiley.com/doi/10.1002/soej.12614,Wiley,2023
38845841,South Econ J,10.1002/soej.12614,https://onlinelibrary.wiley.com/doi/10.1002/soej.12614,Wiley,2023
33821047,South Econ J,10.1002/soej.12495,https://onlinelibrary.wiley.com/doi/10.1002/soej.12495,Wiley,2021
12336641,Av Commun Rev,10.1007/BF02768667,https://link.springer.com/article/10.1007/BF02768667,Springer,1974
12336641,Av Commun Rev,10.1007/BF02768667,https://link.springer.com/article/10.1007/BF02768667,Springer,1974
12336641,Av Commun Rev,10.1007/BF02768667,https://link.springer.com/article/10.1007/BF02768667,Springer,1974
12264477,RF Illus,,,,1982
12264477,RF Illus,,,,1982
12309059,RF Illus,,,,1978
37064549,Ethos,10.1111/etho.12364,https://anthrosource.onlinelibrary.wiley.com/doi/10.1111/etho.12364,Wiley,2022
37064549,Ethos,10.1111/etho.12364,https://anthrosource.onlinelibrary.wiley.com/doi/10.1111/etho.12364,Wiley,2022
12315135,Ethos,10.1525/eth.1987.15.2.02a00010,https://anthrosource.onlinelibrary.wiley.com/doi/10.1525/eth.1987.15.2.02a00010,Wiley,1987
12229368,Chic Today,,,,1972
12229368,Chic Today,,,,1972
12229368,Chic Today,,,,1972
12292820,Chin Sociol Anthropol,,,,1995
12292820,Chin Sociol Anthropol,,,,1995
12281375,Chin Sociol Anthropol,,,,1987
12342885,Urban Aff Q,10.1177/004208169002500404,https://journals.sagepub.com/doi/10.1177/004208169002500404,SAGE Publications,1990
12342885,Urban Aff Q,10.1177/004208169002500404,https://journals.sagepub.com/doi/10.1177/004208169002500404,SAGE Publications,1990
12281397,Urban Aff Q,10.1177/004208168702300206,https://journals.sagepub.com/doi/10.1177/004208168702300206,SAGE Publications,1987
36247018,Stat Neerl,10.1111/stan.12278,https://onlinelibrary.wiley.com/doi/10.1111/stan.12278,Wiley,2022
36247018,Stat Neerl,10.1111/stan.12278,https://onlinelibrary.wiley.com/doi/10.1111/stan.12278,Wiley,2022
31894164,Stat Neerl,10.1111/stan.12188,https://onlinelibrary.wiley.com/doi/10.1111/stan.12188,Wiley,2020
12265740,Stat Notes Jpn,,,,1983
12265740,Stat Notes Jpn,,,,1983
12310653,Stat Notes Jpn,,,,1979
12315349,Sov Soc,10.2753/sor1061-0154270380,https://www.tandfonline.com/doi/full/10.2753/SOR1061-0154270380,Taylor & Francis,1988
12315349,Sov Soc,10.2753/sor1061-0154270380,https://www.tandfonline.com/doi/full/10.2753/SOR1061-0154270380,Taylor & Francis,1988
12315349,Sov Soc,10.2753/sor1061-0154270380,https://www.tandfonline.com/doi/full/10.2753/SOR1061-0154270380,Taylor & Francis,1988
12278863,Pan Afr J,,,,1976
12278863,Pan Afr J,,,,1976
12278863,Pan Afr J,,,,1976
12293149,Mondes Dev,,,,1995
12293149,Mondes Dev,,,,1995
12346410,Mondes Dev,,,,1994
19192503,Korea J,,,,2001
19192503,Korea J,,,,2001
22003544,Korea J,,,,1999
12342806,Jew J Sociol,,,,1990
12342806,Jew J Sociol,,,,1990
12264453,Jew J Sociol,,,,1980
12333832,Anim Prod,10.1017/s0003356100035443,https://www.cambridge.org/core/journals/animal-science/article/abs/studies-in-sow-reproduction-5-the-effect-of-lactation-length-of-the-sow-on-the-subsequent-embryonic-development/9DF5015B35351C662437A7E02C23E36D,Cambridge University Press,1976
12333832,Anim Prod,10.1017/s0003356100035443,https://www.cambridge.org/core/journals/animal-science/article/abs/studies-in-sow-reproduction-5-the-effect-of-lactation-length-of-the-sow-on-the-subsequent-embryonic-development/9DF5015B35351C662437A7E02C23E36D,Cambridge University Press,1976
12333832,Anim Prod,10.1017/s0003356100035443,https://www.cambridge.org/core/journals/animal-science/article/abs/studies-in-sow-reproduction-5-the-effect-of-lactation-length-of-the-sow-on-the-subsequent-embryonic-development/9DF5015B35351C662437A7E02C23E36D,Cambridge University Press,1976
12310535,Ann Acad Sci Fenn A 3 Geol Geogr,,,,1978
12310535,Ann Acad Sci Fenn A 3 Geol Geogr,,,,1978
12310535,Ann Acad Sci Fenn A 3 Geol Geogr,,,,1978
12318304,Ethnic Groups,,,,1992
12318304,Ethnic Groups,,,,1992
12318304,Ethnic Groups,,,,1992
12256701,Acta Endocrinol Panam,,,,1971
12256701,Acta Endocrinol Panam,,,,1971
12256701,Acta Endocrinol Panam,,,,1971
37359734,Bus Econ,10.1057/s11369-023-00323-5,https://link.springer.com/article/10.1057/s11369-023-00323-5,Springer,2023
37359734,Bus Econ,10.1057/s11369-023-00323-5,https://link.springer.com/article/10.1057/s11369-023-00323-5,Springer,2023
12314851,Bus Econ,,,,1987
12261905,Aisa Found News,,,,1980
12261905,Aisa Found News,,,,1980
12261905,Aisa Found News,,,,1980
31379386,Int Organ,10.1017/S0020818318000413,https://www.cambridge.org/core/journals/international-organization/article/abs/concession-stands-how-mining-investments-incite-protest-in-africa/1F8F188FAC097F685A7E87D5C2B9E635,Cambridge University Press,2019
31379386,Int Organ,10.1017/S0020818318000413,https://www.cambridge.org/core/journals/international-organization/article/abs/concession-stands-how-mining-investments-incite-protest-in-africa/1F8F188FAC097F685A7E87D5C2B9E635,Cambridge University Press,2019
31379386,Int Organ,10.1017/S0020818318000413,https://www.cambridge.org/core/journals/international-organization/article/abs/concession-stands-how-mining-investments-incite-protest-in-africa/1F8F188FAC097F685A7E87D5C2B9E635,Cambridge University Press,2019
12342850,Cienc Soc,,,,1989
12342850,Cienc Soc,,,,1989
12340766,Cienc Soc,,,,1985
31686722,Sankhya,10.1007/s13571-018-0155-4,https://link.springer.com/article/10.1007/s13571-018-0155-4,Springer,2018
31686722,Sankhya,10.1007/s13571-018-0155-4,https://link.springer.com/article/10.1007/s13571-018-0155-4,Springer,2018
12278391,Sankhya,,,,1969
12313614,Univ N C News Lett,,,,1980
12313614,Univ N C News Lett,,,,1980
12313614,Univ N C News Lett,,,,1980
12278977,Warta Demografi,,,,1978
12278977,Warta Demografi,,,,1978
12278977,Warta Demografi,,,,1978
12343749,Rumah Tangga Kesehatan,,,,1988
12343749,Rumah Tangga Kesehatan,,,,1988
12343749,Rumah Tangga Kesehatan,,,,1988
12143586,Zero Popul Growth Natl Rep,,,,1978
12143586,Zero Popul Growth Natl Rep,,,,1978
12143580,Zero Popul Growth Natl Rep,,,,1978
12319272,Trop Heal,,,,1992
12319272,Trop Heal,,,,1992
12319272,Trop Heal,,,,1992
12321033,Aidscaptions,,,,1997
12321033,Aidscaptions,,,,1997
12345907,Aidscaptions,,,,1994
12321203,Afr J Fertil Sexual Reprod Heal,,,,1996
12321203,Afr J Fertil Sexual Reprod Heal,,,,1996
12159506,Afr J Fertil Sexual Reprod Heal,,,,1996
16228801,J Immigr Health,10.1023/A:1026662618911,https://link.springer.com/article/10.1023/A:1026662618911,Springer,2001
16228801,J Immigr Health,10.1023/A:1026662618911,https://link.springer.com/article/10.1023/A:1026662618911,Springer,2001
16228796,J Immigr Health,10.1023/A:1026611700255,https://link.springer.com/article/10.1023/A:1026611700255,Springer,2001
12349112,J Health Popul Dev Ctries,10.12927/whp..17504,https://www.longwoods.com/content/17504/world-health-population/assessing-management-training-needs-a-study-in-the-punjab-health-services-pakistan,Unknown,1999
12349112,J Health Popul Dev Ctries,10.12927/whp..17504,https://www.longwoods.com/content/17504/world-health-population/assessing-management-training-needs-a-study-in-the-punjab-health-services-pakistan,Unknown,1999
12349109,J Health Popul Dev Ctries,10.12927/whp..17501,https://www.longwoods.com/content/17501/world-health-population/a-comprehensive-assessment-of-the-quality-of-services-provided-by-family-planning-field-workers-in-o,Unknown,1999
12349773,Sex Health Exch,,,,1999
12349773,Sex Health Exch,,,,1999
12294333,Sex Health Exch,,,,1998
12321459,Rev Soc Policy,,,,1997
12321459,Rev Soc Policy,,,,1997
12321459,Rev Soc Policy,,,,1997
12295376,ACOG Educ Bull,,,,1997
12295376,ACOG Educ Bull,,,,1997
12295376,ACOG Educ Bull,,,,1997
14770690,Arch Otolaryngol (1925),10.1001/archotol.1950.00700030449010,https://jamanetwork.com/journals/jamaotolaryngology/article-abstract/589108,Unknown,1950
14770690,Arch Otolaryngol (1925),10.1001/archotol.1950.00700030449010,https://jamanetwork.com/journals/jamaotolaryngology/article-abstract/589108,Unknown,1950
15419943,Arch Otolaryngol (1925),10.1001/archotol.1950.00700020824003,https://jamanetwork.com/journals/jamaotolaryngology/article-abstract/588314,Unknown,1950
12282289,Lyon Mediterr Med Med Sud Est,,,,1985
12282289,Lyon Mediterr Med Med Sud Est,,,,1985
12279701,Lyon Mediterr Med Med Sud Est,,,,1983
12296211,Initiat Reprod Health Policy,,,,1999
12296211,Initiat Reprod Health Policy,,,,1999
12293728,Initiat Reprod Health Policy,,,,1997
12290444,Afr Women Health,,,,1995
12290444,Afr Women Health,,,,1995
12287500,Afr Women Health,,,,1993
12349464,Perspect Health,,,,1999
12349464,Perspect Health,,,,1999
12346556,Perspect Health,,,,1999
12348331,Adv Bioeth,,,,1997
12348331,Adv Bioeth,,,,1997
12348324,Adv Bioeth,,,,1997
12320460,Front Lines Res,,,,1996
12320460,Front Lines Res,,,,1996
12320460,Front Lines Res,,,,1996
12294203,Adv Abort Care,,,,1996
12294203,Adv Abort Care,,,,1996
12289990,Adv Abort Care,,,,1994
12293698,Rev Med IPSS,,,,1997
